timestamp,value,dayofweek,month,day,quarter,dayofyear,weekend,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30
2020-10-11,150.8140010986753,6,10,11,4,285,1,154.79224313405177,158.25100918809565,159.79921775343607,159.86592990510695,159.5586365181724,160.06285323356863,161.5464406315897,157.59198440444382,3.5173271823003622,159.0997544083858,3.6274940557001734,155.896222636265,4.962325215573791
2020-10-12,147.0275397856602,0,10,12,4,286,0,150.8140010986753,154.79224313405177,158.25100918809565,159.79921775343607,159.86592990510695,159.5586365181724,160.06285323356863,155.72979676902833,5.090148014387617,158.51540239477185,4.778791161537719,155.34985543663396,5.007676868514239
2020-10-13,145.00563087213456,1,10,13,4,287,0,147.0275397856602,150.8140010986753,154.79224313405177,158.25100918809565,159.79921775343607,159.86592990510695,159.5586365181724,153.6507959624515,6.131199593520229,157.63967162467935,5.994195254504793,154.8762944266702,5.293403373101999
2020-10-14,144.2010494295662,2,10,14,4,288,0,145.00563087213456,147.0275397856602,150.8140010986753,154.79224313405177,158.25100918809565,159.79921775343607,159.86592990510695,151.41295589451713,6.3398734629402504,156.50136342850723,6.924385884840054,154.49744959860251,5.637810698465639
2020-10-15,143.5238600353981,3,10,15,4,289,0,144.2010494295662,145.00563087213456,147.0275397856602,150.8140010986753,154.79224313405177,158.25100918809565,159.79921775343607,149.08790479194025,5.7042583546187124,155.1272080176673,7.473521933106278,154.15742241699755,5.983068951351419
2020-10-16,141.8982725935987,4,10,16,4,290,0,143.5238600353981,144.2010494295662,145.00563087213456,147.0275397856602,150.8140010986753,154.79224313405177,158.25100918809565,146.75179956415496,4.559934132985893,153.54792641464425,7.782181385669158,153.77808872185426,6.3877937363314725
2020-10-17,139.19710732787294,5,10,17,4,291,1,141.8982725935987,143.5238600353981,144.2010494295662,145.00563087213456,147.0275397856602,150.8140010986753,154.79224313405177,144.52392302041514,3.7067191357553204,151.82455653620906,8.115034808469943,153.31609021933295,6.920721550705235
2020-10-18,136.1880173120804,6,10,18,4,292,1,139.19710732787294,141.8982725935987,143.5238600353981,144.2010494295662,145.00563087213456,147.0275397856602,150.8140010986753,142.4344967651873,3.692355339609237,150.01324058481558,8.594065399304165,152.78344698328198,7.59431535994033
2020-10-19,134.25945698410644,0,10,19,4,293,0,136.1880173120804,139.19710732787294,141.8982725935987,143.5238600353981,144.2010494295662,145.00563087213456,147.0275397856602,140.6104849363939,4.168273521434337,148.1701408527111,9.028937375806068,152.25794604416723,8.304084881434349
2020-10-20,134.31259818623224,1,10,20,4,294,0,134.25945698410644,136.1880173120804,139.19710732787294,141.8982725935987,143.5238600353981,144.2010494295662,145.00563087213456,139.08290883840786,4.247718475299133,146.36685240042968,9.100253578935986,151.80387284417446,8.899704255932885
2020-10-21,135.8832856113467,2,10,21,4,295,0,134.31259818623224,134.25945698410644,136.1880173120804,139.19710732787294,141.8982725935987,143.5238600353981,144.2010494295662,137.8946568643765,3.7062402305694784,144.65380637944682,8.607629457352184,151.43788401104885,9.325477319641871
2020-10-22,137.84376344732868,3,10,22,4,296,0,135.8832856113467,134.31259818623224,134.25945698410644,136.1880173120804,139.19710732787294,141.8982725935987,143.5238600353981,137.0832144946523,2.7725707277941796,143.08555964329628,7.573985501345458,151.11305299802243,9.628960776164243
2020-10-23,139.13938756336137,4,10,23,4,297,0,137.84376344732868,135.8832856113467,134.31259818623224,134.25945698410644,136.1880173120804,139.19710732787294,141.8982725935987,136.68908806176125,2.0848103159224243,141.7204438129581,6.2341501785601405,150.74882683978703,9.873479921722765
2020-10-24,139.1842799313542,5,10,24,4,298,1,139.13938756336137,137.84376344732868,135.8832856113467,134.31259818623224,134.25945698410644,136.1880173120804,139.19710732787294,136.6872555765443,2.0822424867251597,140.6055892984797,4.987675204865666,150.30252605839507,10.088431521110198
2020-10-25,138.88950919694884,6,10,25,4,299,1,139.1842799313542,139.13938756336137,137.84376344732868,135.8832856113467,134.31259818623224,134.25945698410644,136.1880173120804,137.07318298866835,2.2200790163497057,139.75383987692786,4.038052955161209,149.7866934593177,10.267612276294386
2020-10-26,139.3935087095549,0,10,26,4,300,0,138.88950919694884,139.1842799313542,139.13938756336137,137.84376344732868,135.8832856113467,134.31259818623224,134.25945698410644,137.8066189494467,1.969511965578232,139.2085519429203,3.453389804538458,149.27160416300546,10.391893877759376
2020-10-27,141.39488728451778,1,10,27,4,301,0,139.3935087095549,138.88950919694884,139.1842799313542,139.13938756336137,137.84376344732868,135.8832856113467,134.31259818623224,138.81837453491607,1.6721147933546339,138.95064168666195,3.1043320247380692,148.8246238662821,10.434013574350413
2020-10-28,144.6621078561677,2,10,28,4,302,0,141.39488728451778,139.3935087095549,138.88950919694884,139.1842799313542,139.13938756336137,137.84376344732868,135.8832856113467,140.0724919984619,2.2840244141639077,138.9835744314192,3.1661464757501316,148.47307852894585,10.389079294458874
2020-10-29,147.89239407595016,3,10,29,4,303,0,144.6621078561677,141.39488728451778,139.3935087095549,138.88950919694884,139.1842799313542,139.13938756336137,137.84376344732868,141.50801065969355,3.489490075131197,139.29561257717293,3.7998786459182328,148.16062960969654,10.25561497770285
2020-10-30,149.69722686056,4,10,30,4,304,0,147.89239407595016,144.6621078561677,141.39488728451778,139.3935087095549,138.88950919694884,139.1842799313542,139.13938756336137,143.01627341643623,4.445749593995116,139.85268073909876,4.6804273459473045,147.812625032516,10.00937020173098
2020-10-31,149.75417065331084,5,10,31,4,305,1,149.69722686056,147.89239407595016,144.6621078561677,141.39488728451778,139.3935087095549,138.88950919694884,139.1842799313542,144.5262578052872,4.714213469887256,140.60675669091572,5.366793200049002,147.37902952805447,9.613356062711441
2020-11-01,148.87335292877472,6,11,1,4,306,1,149.75417065331084,149.69722686056,147.89239407595016,144.6621078561677,141.39488728451778,139.3935087095549,138.88950919694884,145.95252119554803,4.207682698910237,141.51285209210818,5.627879308708348,146.87453412448292,9.093668794674377
2020-11-02,148.32059258337736,0,11,2,4,307,0,148.87335292877472,149.75417065331084,149.69722686056,147.89239407595016,144.6621078561677,141.39488728451778,139.3935087095549,147.22781889180837,3.0938107563349044,142.51721892062753,5.486769986560637,146.3744110230633,8.554375003628882
2020-11-03,148.67097741930488,1,11,3,4,308,0,148.32059258337736,148.87335292877472,149.75417065331084,149.69722686056,147.89239407595016,144.6621078561677,141.39488728451778,148.2672603396351,1.7285126415512038,143.54281743727557,5.167854735190136,145.94522891598714,8.076574119483737
2020-11-04,149.91657382274127,2,11,4,4,309,0,148.67097741930488,148.32059258337736,148.87335292877472,149.75417065331084,149.69722686056,147.89239407595016,144.6621078561677,149.0178983348599,0.785858813590862,144.5451951666609,4.923078152382417,145.6070196022929,7.667066007006103
2020-11-05,150.6351184952659,3,11,5,4,310,0,149.91657382274127,148.67097741930488,148.32059258337736,148.87335292877472,149.75417065331084,149.69722686056,147.89239407595016,149.40971610904785,0.8143952237296381,145.45886338437072,4.768228222134777,145.30956900152938,7.269949939663269
2020-11-06,149.7992258020467,4,11,6,4,311,0,150.6351184952659,149.91657382274127,148.67097741930488,148.32059258337736,148.87335292877472,149.75417065331084,149.69722686056,149.4242873864031,0.8212801589023953,146.22028040141964,4.526455515583542,144.97401219809402,6.791486597743008
2020-11-07,147.18515457560852,5,11,7,4,312,1,149.7992258020467,150.6351184952659,149.91657382274127,148.67097741930488,148.32059258337736,148.87335292877472,149.75417065331084,149.05728508958848,1.1553545321647947,146.79177144743784,4.0497639559607315,144.55354342549975,6.20734555741616
2020-11-08,143.51535586213907,6,11,8,4,313,1,147.18515457560852,149.7992258020467,150.6351184952659,149.91657382274127,148.67097741930488,148.32059258337736,148.87335292877472,148.29185693721197,2.400939097418882,147.12218906638,3.507884903584655,144.06235498130124,5.643495828045531
2020-11-09,140.25718608819443,0,11,9,4,314,0,143.51535586213907,147.18515457560852,149.7992258020467,150.6351184952659,149.91657382274127,148.67097741930488,148.32059258337736,147.13994172361438,3.869836357361906,147.1838803077114,3.3662444145606134,143.57785307977264,5.304288627369615
2020-11-10,138.3167278835992,1,11,10,4,315,0,140.25718608819443,143.51535586213907,147.18515457560852,149.7992258020467,150.6351184952659,149.91657382274127,148.67097741930488,145.66076321851358,5.0007174387291125,146.96401177907435,3.840552649261586,143.16127730593678,5.206231002693386
2020-11-11,137.37605019208164,2,11,11,4,316,0,138.3167278835992,140.25718608819443,143.51535586213907,147.18515457560852,149.7992258020467,150.6351184952659,149.91657382274127,143.86925984270508,5.44825973782155,146.44357908878246,4.595870417303317,142.83956098615081,5.257035423365383
2020-11-12,136.53464370532322,3,11,12,4,317,0,137.37605019208164,138.3167278835992,140.25718608819443,143.51535586213907,147.18515457560852,149.7992258020467,150.6351184952659,141.85490630128467,5.12701365761282,145.63231120516625,5.273008782506541,142.5571947472571,5.363106485964811
2020-11-13,134.52597605577594,4,11,13,4,318,0,136.53464370532322,137.37605019208164,138.3167278835992,140.25718608819443,143.51535586213907,147.18515457560852,149.7992258020467,139.67301348038887,4.377861473982948,144.54865043339598,5.895544164056167,142.2346923014641,5.548539431429488
2020-11-14,131.3101232729348,5,11,14,4,319,1,134.52597605577594,136.53464370532322,137.37605019208164,138.3167278835992,140.25718608819443,143.51535586213907,147.18515457560852,137.4051518657212,3.9263494745283234,143.23121847765483,6.654721378208466,141.82756774271533,5.888370032836203
2020-11-15,127.64527711427267,6,11,15,4,320,1,131.3101232729348,134.52597605577594,136.53464370532322,137.37605019208164,138.3167278835992,140.25718608819443,143.51535586213907,135.13799775888313,4.367264003428077,141.71492734804755,7.618848388865432,141.35246789340445,6.432339950576558
2020-11-16,124.99473993604164,0,11,16,4,321,0,127.64527711427267,131.3101232729348,134.52597605577594,136.53464370532322,137.37605019208164,138.3167278835992,140.25718608819443,132.9576483085756,5.129004017762141,140.048795016095,8.556036810202432,140.87905564701006,7.085879669582477
2020-11-17,124.20652972338428,1,11,17,4,322,0,124.99473993604164,127.64527711427267,131.3101232729348,134.52597605577594,136.53464370532322,137.37605019208164,138.3167278835992,130.94190571425918,5.43537653464446,138.30133446638638,9.13808446372144,140.47967272738688,7.6727532004643795
2020-11-18,124.91787001215556,2,11,18,4,323,0,124.20652972338428,124.99473993604164,127.64527711427267,131.3101232729348,134.52597605577594,136.53464370532322,137.37605019208164,129.16216568855546,4.999639612099877,136.51571276563024,9.13625384909648,140.1682864949885,8.110939583449909
2020-11-19,126.2820633750376,3,11,19,4,324,0,124.91787001215556,124.20652972338428,124.99473993604164,127.64527711427267,131.3101232729348,134.52597605577594,136.53464370532322,127.69751135565751,3.849317007161645,134.77620882847108,8.540097610524507,139.90060200128204,8.436826793960671
2020-11-20,126.60498979233712,4,11,20,4,325,0,126.2820633750376,124.91787001215556,124.20652972338428,124.99473993604164,127.64527711427267,131.3101232729348,134.52597605577594,126.56594188945193,2.3981234169436894,133.1194776849204,7.599512342475676,139.5913254739817,8.753297424224492
2020-11-21,126.02180400975136,5,11,21,4,326,1,126.60498979233712,126.2820633750376,124.91787001215556,124.20652972338428,124.99473993604164,127.64527711427267,131.3101232729348,125.81046770899717,1.1761247034766005,131.60780978735917,6.629336836049535,139.19726015939577,9.09415419220716
2020-11-22,125.29468981066604,6,11,22,4,327,1,126.02180400975136,126.60498979233712,126.2820633750376,124.91787001215556,124.20652972338428,124.99473993604164,127.64527711427267,125.47466952276766,0.8573014096923316,130.3063336408254,5.8551585250340015,138.73577023430596,9.441826419992447
2020-11-23,125.41087478740975,0,11,23,4,328,0,125.29468981066604,126.02180400975136,126.60498979233712,126.2820633750376,124.91787001215556,124.20652972338428,124.99473993604164,125.53411735867738,0.8325456229787557,129.2458828336265,5.224790961927851,138.2766567295078,9.749133683221645
2020-11-24,127.26417659515845,1,11,24,4,329,0,125.41087478740975,125.29468981066604,126.02180400975136,126.60498979233712,126.2820633750376,124.91787001215556,124.20652972338428,125.97092405464512,0.8219700613870374,128.45641488445216,4.5387309514216145,137.88914564278144,9.952848846919176
2020-11-25,130.4833003672857,2,11,25,4,330,0,127.26417659515845,125.41087478740975,125.29468981066604,126.02180400975136,126.60498979233712,126.2820633750376,124.91787001215556,126.76598553394943,1.7739582187046368,127.96407561125243,3.8124877981386596,137.59213869803912,10.038982375908331
2020-11-26,133.76305062629356,3,11,26,4,331,0,130.4833003672857,127.26417659515845,125.41087478740975,125.29468981066604,126.02180400975136,126.60498979233712,126.2820633750376,127.83469799841455,3.152017383067226,127.76610467703604,3.3807213686439477,137.33774414276502,10.035992757324058
2020-11-27,135.85511001396688,4,11,27,4,332,0,133.76305062629356,130.4833003672857,127.26417659515845,125.41087478740975,125.29468981066604,126.02180400975136,126.60498979233712,129.15614374436169,4.285685011556752,127.8610428169068,3.5969063782370814,137.04417754802498,9.942732275410178
2020-11-28,136.48292413690282,5,11,28,4,333,1,135.85511001396688,133.76305062629356,130.4833003672857,127.26417659515845,125.41087478740975,125.29468981066604,126.02180400975136,130.6505894768119,4.803238926800438,128.23052859290453,4.19450158937102,136.66386188339004,9.729393487362028
2020-11-29,136.195226959114,6,11,29,4,334,1,136.48292413690282,135.85511001396688,133.76305062629356,130.4833003672857,127.26417659515845,125.41087478740975,125.29468981066604,132.2078090694473,4.537059229025192,128.8412392961075,4.695270300005099,136.21379522000854,9.412841645299885
2020-11-30,136.42634841708124,0,11,30,4,335,0,136.195226959114,136.48292413690282,135.85511001396688,133.76305062629356,130.4833003672857,127.26417659515845,125.41087478740975,133.78144815940036,3.6002966864156036,129.65778275903887,4.961360230246512,135.7695344788009,9.059627059285337
2020-12-01,137.66423820383315,1,12,1,4,336,0,136.42634841708124,136.195226959114,136.48292413690282,135.85511001396688,133.76305062629356,130.4833003672857,127.26417659515845,135.2671712463539,2.4125517483434082,130.61904765049954,5.124953926956138,135.39589732130284,8.725547376602274
2020-12-02,139.72529030311185,2,12,2,4,337,0,137.66423820383315,136.42634841708124,136.195226959114,136.48292413690282,135.85511001396688,133.76305062629356,130.4833003672857,136.58745552290048,1.8124470829499608,131.67672052842497,5.379489593639685,135.109387245294,8.422370435605732
2020-12-03,141.4318126265361,3,12,3,4,338,0,139.72529030311185,137.66423820383315,136.42634841708124,136.195226959114,136.48292413690282,135.85511001396688,133.76305062629356,137.68299295150658,2.113405762278394,132.75884547496057,5.723577298442712,134.86808175220168,8.11865215861736
2020-12-04,141.53972135076015,4,12,4,4,339,0,141.4318126265361,139.72529030311185,137.66423820383315,136.42634841708124,136.195226959114,136.48292413690282,135.85511001396688,138.49508028533418,2.3705027787406934,133.82561201484793,5.878077600851017,134.588853336469,7.717372876643496
2020-12-05,139.66114641354662,5,12,5,4,340,1,141.53972135076015,141.4318126265361,139.72529030311185,137.66423820383315,136.42634841708124,136.195226959114,136.48292413690282,138.94911203914043,2.2204963619104823,134.79985075797617,5.609328893072508,134.22305426707834,7.171323982351786
2020-12-06,136.75137553983092,6,12,6,4,341,1,139.66114641354662,141.53972135076015,141.4318126265361,139.72529030311185,137.66423820383315,136.42634841708124,136.195226959114,139.0285618363857,2.112881182728719,135.61818545291652,4.907798967085798,133.78812592500446,6.564032483857822
2020-12-07,134.18477679098496,0,12,7,4,342,0,136.75137553983092,139.66114641354662,141.53972135076015,141.4318126265361,139.72529030311185,137.66423820383315,136.42634841708124,138.70833731837197,2.6695359786192463,136.24489273888616,3.9758035489230013,133.35477999885038,6.058770916437001
2020-12-08,132.7104378865442,1,12,8,4,343,0,134.18477679098496,136.75137553983092,139.66114641354662,141.53972135076015,141.4318126265361,139.72529030311185,137.66423820383315,138.00065155875924,3.5151447276910894,136.63391140255658,3.2250413418295674,132.99461606633054,5.747079554159846
2020-12-09,132.12101927198947,2,12,9,4,344,0,132.7104378865442,134.18477679098496,136.75137553983092,139.66114641354662,141.53972135076015,141.4318126265361,139.72529030311185,136.91432712574178,4.0305592323398285,136.75089132432115,3.007122194189364,132.72341050579035,5.582146580711703
2020-12-10,131.3952279578328,3,12,10,4,345,0,132.12101927198947,132.7104378865442,134.18477679098496,136.75137553983092,139.66114641354662,141.53972135076015,141.4318126265361,135.48052931592701,3.9398560382270262,136.5817611337168,3.2452528447107727,132.49269384159814,5.485191403398882
2020-12-11,129.43645832123144,4,12,11,4,346,0,131.3952279578328,132.12101927198947,132.7104378865442,134.18477679098496,136.75137553983092,139.66114641354662,141.53972135076015,133.75149174028004,3.4646977530435716,136.1232860128071,3.767229104759579,132.22804077923647,5.432737882927681
2020-12-12,125.89224635298277,5,12,12,4,347,1,129.43645832123144,131.3952279578328,132.12101927198947,132.7104378865442,134.18477679098496,136.75137553983092,139.66114641354662,131.78450601734238,3.4589322287975204,135.3668090282414,4.64947826359071,131.87329420082514,5.489000582466651
2020-12-13,121.87349290228808,6,12,13,4,348,1,125.89224635298277,129.43645832123144,131.3952279578328,132.12101927198947,132.7104378865442,134.18477679098496,136.75137553983092,129.6590942119791,4.353581546596667,134.34382802418241,5.868834686638858,131.45154476237553,5.757657035925457
2020-12-14,118.72036944164904,0,12,14,4,349,0,121.87349290228808,125.89224635298277,129.43645832123144,131.3952279578328,132.12101927198947,132.7104378865442,134.18477679098496,127.44989316207396,5.457898642334974,133.07911524022296,7.152860947033695,131.0318863013327,6.209412349475
2020-12-15,117.2852164227044,1,12,15,4,350,0,118.72036944164904,121.87349290228808,125.89224635298277,129.43645832123144,131.3952279578328,132.12101927198947,132.7104378865442,125.24629009581113,6.060640816534281,131.6234708272852,8.151846107706836,130.68655094494704,6.67489213593224
2020-12-16,117.35529134043549,2,12,16,4,351,0,117.2852164227044,118.72036944164904,121.87349290228808,125.89224635298277,129.43645832123144,131.3952279578328,132.12101927198947,123.13690039130344,5.83448781350194,130.0256137585226,8.620552992292115,130.43190265842685,7.035505430831496
2020-12-17,117.83786561283196,3,12,17,4,352,0,117.35529134043549,117.2852164227044,118.72036944164904,121.87349290228808,125.89224635298277,129.43645832123144,131.3952279578328,121.20013434201759,4.793569382605376,128.3403318289723,8.524888992307147,130.2196138547418,7.320152316558482
2020-12-18,117.47151985184104,4,12,18,4,353,0,117.83786561283196,117.35529134043549,117.2852164227044,118.72036944164904,121.87349290228808,125.89224635298277,129.43645832123144,119.49085741781899,3.252793277982078,126.62117457904951,8.073168700425853,129.9714021827313,7.625979665955877
2020-12-19,116.0535515980542,5,12,19,4,354,1,117.47151985184104,117.83786561283196,117.35529134043549,117.2852164227044,118.72036944164904,121.87349290228808,125.89224635298277,118.0853295956863,1.8480943538117875,124.93491780651433,7.591057545838769,129.63045179016518,8.015328717537615
2020-12-20,114.47671654841818,6,12,20,4,355,1,116.0535515980542,117.47151985184104,117.83786561283196,117.35529134043549,117.2852164227044,118.72036944164904,121.87349290228808,117.0286472594192,1.3752927211159491,123.34387073569914,7.250566449409662,129.22617601536788,8.466360296571153
2020-12-21,113.91476366956005,0,12,21,4,356,0,114.47671654841818,116.0535515980542,117.47151985184104,117.83786561283196,117.35529134043549,117.2852164227044,118.72036944164904,116.34213214912076,1.5750029896902185,121.89601265559736,6.9362702988794895,128.82260800402818,8.901731287147827
2020-12-22,115.29996312349044,1,12,22,4,357,0,113.91476366956005,114.47671654841818,116.0535515980542,117.47151985184104,117.83786561283196,117.35529134043549,117.2852164227044,116.05852453494734,1.555500020592645,120.65240731537925,6.387236735696126,128.48945044778898,9.219674757552939
2020-12-23,118.12671454512916,2,12,23,4,358,0,115.29996312349044,113.91476366956005,114.47671654841818,116.0535515980542,117.47151985184104,117.83786561283196,117.35529134043549,116.16872784990358,1.6846500259891,119.6528141206035,5.485784163282315,128.24664510637965,9.397743145607908
2020-12-24,121.25643246219492,3,12,24,4,359,0,118.12671454512916,115.29996312349044,113.91476366956005,114.47671654841818,116.0535515980542,117.47151985184104,117.83786561283196,116.65709454266971,2.531714749086817,118.92861444234366,4.372682323633357,128.0463869686142,9.483023742051266
2020-12-25,123.30037736900842,4,12,25,4,360,0,121.25643246219492,118.12671454512916,115.29996312349044,113.91476366956005,114.47671654841818,116.0535515980542,117.47151985184104,117.48978847369361,3.584079176757929,118.49032294575629,3.4482179917766125,127.80695620200494,9.510014117477253
2020-12-26,124.09373480394716,5,12,26,4,361,1,123.30037736900842,121.25643246219492,118.12671454512916,115.29996312349044,113.91476366956005,114.47671654841818,116.0535515980542,118.63838607453548,4.269819217502451,118.3618578351109,3.17382811183882,127.48464567459338,9.464939144022486
2020-12-27,124.21898637559254,6,12,27,4,362,1,124.09373480394716,123.30037736900842,121.25643246219492,118.12671454512916,115.29996312349044,113.91476366956005,114.47671654841818,120.03013890698897,4.274983659812106,118.52939308320406,3.4253896414997937,127.0967748866476,9.347789083904201
2020-12-28,124.77607259897152,0,12,28,4,363,0,124.21898637559254,124.09373480394716,123.30037736900842,121.25643246219492,118.12671454512916,115.29996312349044,113.91476366956005,121.58175446833344,3.6038499809844353,118.9619433087271,3.8119040445793404,126.70654650204987,9.185391658259705
2020-12-29,126.7332751440936,1,12,29,4,364,0,124.77607259897152,124.21898637559254,124.09373480394716,123.30037736900842,121.25643246219492,118.12671454512916,115.29996312349044,123.21508475699105,2.778767594406996,119.63680464596918,4.297620251041015,126.39114810821587,9.009099902899372
2020-12-30,129.60195545435943,2,12,30,4,365,0,126.7332751440936,124.77607259897152,124.21898637559254,124.09373480394716,123.30037736900842,121.25643246219492,118.12671454512916,124.85440488688108,2.6588941478383155,120.51156636839234,4.988371341772685,126.1636683427918,8.831378574029316
2020-12-31,132.07885597918622,3,12,31,4,366,0,129.60195545435943,126.7332751440936,124.77607259897152,124.21898637559254,124.09373480394716,123.30037736900842,121.25643246219492,126.40046538930842,3.28971820000318,121.52877996598906,5.788964412039906,125.97748893530357,8.637310070787281
2021-01-01,133.08762561140568,4,1,1,1,1,0,132.07885597918622,129.60195545435943,126.7332751440936,124.77607259897152,124.21898637559254,124.09373480394716,123.30037736900842,127.79864370965088,3.793782694678452,122.64421609167223,6.417429398156702,125.75623344558002,8.353347488945177
2021-01-02,132.1726160519569,5,1,2,1,2,1,133.08762561140568,132.07885597918622,129.60195545435943,126.7332751440936,124.77607259897152,124.21898637559254,124.09373480394716,128.9527696022237,3.7067047546077894,123.79557783837959,6.587744298053729,125.44759355976072,7.913677464997718
2021-01-03,130.1863352803751,6,1,3,1,3,1,132.1726160519569,133.08762561140568,132.07885597918622,129.60195545435943,126.7332751440936,124.77607259897152,124.21898637559254,129.80524801719264,3.0676784201480305,124.9176934620908,6.205155861764112,125.06914735741455,7.370408892393438
2021-01-04,128.3730588493951,0,1,4,1,4,0,130.1863352803751,132.1726160519569,133.08762561140568,132.07885597918622,129.60195545435943,126.7332751440936,124.77607259897152,130.31910319582457,2.2867056270800905,125.95042883207903,5.381556563590994,124.69287777194285,6.870995813626326
2021-01-05,127.69781658162124,1,1,5,1,5,0,128.3730588493951,130.1863352803751,132.1726160519569,133.08762561140568,132.07885597918622,129.60195545435943,126.7332751440936,130.4568948297571,2.0515933119596808,126.83598979337408,4.430114191302422,124.39109247333586,6.512579282708445
2021-01-06,127.80734816933622,2,1,6,1,6,0,127.69781658162124,128.3730588493951,130.1863352803751,132.1726160519569,133.08762561140568,132.07885597918622,129.60195545435943,130.20052236046806,2.276082122681569,127.52746362367456,3.6536073812973817,124.17851151928089,6.281872686683252
2021-01-07,127.61807266825052,3,1,7,1,7,0,127.80734816933622,127.69781658162124,128.3730588493951,130.1863352803751,132.1726160519569,133.08762561140568,132.07885597918622,129.56326760176296,2.2869759076244542,127.98186649553568,3.1783721068889768,124.00876601200443,6.109823114836428
2021-01-08,125.92418579642592,4,1,8,1,8,0,127.61807266825052,127.80734816933622,127.69781658162124,128.3730588493951,130.1863352803751,132.1726160519569,133.08762561140568,128.53991905676585,2.03603675909437,128.16928138320836,2.9502621644139735,123.80220489615232,5.928157158272214
2021-01-09,122.67054350928828,5,1,9,1,9,1,125.92418579642592,127.61807266825052,127.80734816933622,127.69781658162124,128.3730588493951,130.1863352803751,132.1726160519569,127.18248012209892,2.353269807994697,128.0676248621613,3.1210694729482205,123.51138208120082,5.7542718539044335
2021-01-10,118.46886514362056,6,1,10,1,10,1,122.67054350928828,125.92418579642592,127.61807266825052,127.80734816933622,127.69781658162124,128.3730588493951,130.1863352803751,125.50855581684826,3.663264820225747,127.65690191702045,3.937945908536508,123.14579564194715,5.713108151493213
2021-01-11,115.1506432992948,0,1,11,1,11,0,118.46886514362056,122.67054350928828,125.92418579642592,127.61807266825052,127.80734816933622,127.69781658162124,128.3730588493951,123.61963930969107,5.076448725230625,126.96937125275782,5.137239478513454,122.7877422068242,5.869506057380185
2021-01-12,113.2771377045929,1,1,12,1,12,0,115.1506432992948,118.46886514362056,122.67054350928828,125.92418579642592,127.61807266825052,127.80734816933622,127.69781658162124,121.55954232725846,5.989571527668696,126.00821857850778,6.309785432501362,122.50119703356769,6.120160132817621
2021-01-13,112.89563762373618,2,1,13,1,13,0,113.2771377045929,115.1506432992948,118.46886514362056,122.67054350928828,125.92418579642592,127.61807266825052,127.80734816933622,119.42929796360131,6.048586364315892,124.81491016203469,7.107218126891062,122.30703930630393,6.332934274129494
2021-01-14,112.52279979589444,3,1,14,1,14,0,112.89563762373618,113.2771377045929,115.1506432992948,118.46886514362056,122.67054350928828,125.92418579642592,127.61807266825052,117.27283041040758,5.285256248293168,123.41804900608528,7.481655085888305,122.14829208541028,6.520081066799408
2021-01-15,111.4476156944102,4,1,15,1,15,0,112.52279979589444,112.89563762373618,113.2771377045929,115.1506432992948,118.46886514362056,122.67054350928828,125.92418579642592,115.20474896726249,4.015637187808356,121.87233401201418,7.56519556337361,121.9513695638761,6.754820810074888
2021-01-16,109.29823268301143,5,1,16,1,16,1,111.4476156944102,112.52279979589444,112.89563762373618,113.2771377045929,115.1506432992948,118.46886514362056,122.67054350928828,113.29441884922294,2.896991844937952,120.23844948566092,7.639253406686464,121.66671513288208,7.105002208081645
2021-01-17,106.82481878186664,6,1,17,1,17,1,109.29823268301143,111.4476156944102,112.52279979589444,112.89563762373618,113.2771377045929,115.1506432992948,118.46886514362056,111.63098365468666,2.7708928931184706,118.56976973576748,7.847776124559421,121.31182509721627,7.572305371764324
2021-01-18,105.59763747086956,0,1,18,1,18,0,106.82481878186664,109.29823268301143,111.4476156944102,112.52279979589444,112.89563762373618,113.2771377045929,115.1506432992948,110.2662685363402,3.0833751861395293,116.94295392301562,8.018051718694784,120.9632946263101,8.048337799141935
2021-01-19,106.1838152390347,1,1,19,1,19,0,105.59763747086956,106.82481878186664,109.29823268301143,111.4476156944102,112.52279979589444,112.89563762373618,113.2771377045929,109.25293675554614,3.094522524331915,115.40623954140231,7.858313152687467,120.68686458266399,8.41296496849216
2021-01-20,108.42226565147942,2,1,20,1,20,0,106.1838152390347,105.59763747086956,106.82481878186664,109.29823268301143,111.4476156944102,112.52279979589444,112.89563762373618,108.61388361665236,2.6463320649941404,114.02159079012684,7.184047384339749,120.50378131539463,8.622574339476463
2021-01-21,111.00530250895092,3,1,21,1,21,0,108.42226565147942,106.1838152390347,105.59763747086956,106.82481878186664,109.29823268301143,111.4476156944102,112.52279979589444,108.39709828994613,2.314041481415644,112.83496435017686,6.047615562459227,120.36062596157666,8.74670663372379
2021-01-22,112.80481184339972,4,1,22,1,22,0,111.00530250895092,108.42226565147942,106.1838152390347,105.59763747086956,106.82481878186664,109.29823268301143,111.4476156944102,108.59098345408748,2.6453692244661045,111.89786621067499,4.73803393231348,120.18322920485234,8.84696969286839
2021-01-23,113.27192223938636,5,1,23,1,23,1,112.80481184339972,111.00530250895092,108.42226565147942,106.1838152390347,105.59763747086956,106.82481878186664,109.29823268301143,109.15865339071247,3.19225918809284,111.2265361199677,3.6306857647339035,119.91707886409205,8.933251769753168
