timestamp,value
2022-07-22,304.53676804945735
2022-07-23,306.01721645551186
2022-07-24,306.3423838483915
2022-07-25,306.9656476977313
2022-07-26,308.7559738111116
2022-07-27,311.1814089893712
2022-07-28,313.15702419635085
2022-07-29,313.54609464227445
2022-07-30,312.23383859942334
2022-07-31,309.8265951035875
2022-08-01,307.7915518132054
2022-08-02,307.18378579304385
2022-08-03,307.42149576168384
2022-08-04,307.7842697982122
2022-08-05,307.12689399011157
2022-08-06,305.1716356544929
2022-08-07,302.8039512394574
2022-08-08,301.3778283348991
2022-08-09,301.85437464193814
2022-08-10,303.8162040751076
2022-08-11,306.429632241457
2022-08-12,308.0911831024925
2022-08-13,308.83837823197024
2022-08-14,309.21392053431
2022-08-15,310.61412931366925
2022-08-16,313.7414589683174
2022-08-17,318.21426851982295
2022-08-18,322.79579910292887
2022-08-19,326.2264303590478
2022-08-20,328.0089599674782
2022-08-21,329.04453523256905
2022-08-22,330.41310564569585
2022-08-23,333.0435969336808
2022-08-24,336.29274554784854
2022-08-25,339.35792894026423
2022-08-26,340.59706688051415
2022-08-27,339.95779388608076
2022-08-28,338.39889178035503
2022-08-29,336.9985398475365
2022-08-30,336.8602217354381
2022-08-31,337.49373523179304
2022-09-01,338.036470701453
2022-09-02,337.2303787878163
2022-09-03,335.1020352540953
2022-09-04,332.24267212467566
2022-09-05,330.35709651153746
2022-09-06,330.27390951309707
2022-09-07,331.5790359700881
2022-09-08,333.24537068007373
2022-09-09,334.1002880635245
2022-09-10,334.03916295674543
2022-09-11,333.71748723185897
2022-09-12,334.40697190333236
2022-09-13,337.1360586953784
2022-09-14,341.2050155916041
2022-09-15,345.5092483254865
2022-09-16,348.88308320813553
2022-09-17,350.8781866186324
2022-09-18,352.10026268652126
2022-09-19,354.0891517372681
2022-09-20,357.2590903455889
2022-09-21,361.3573672542792
2022-09-22,365.18486198813605
2022-09-23,367.52630531365764
2022-09-24,367.8240285749812
2022-09-25,367.0328925259585
2022-09-26,366.58033847765574
